Timestamp,Class,Confidence
2026-03-11 10:55:39,fire,0.78
2026-03-11 10:55:40,fire,0.64
2026-03-11 10:55:42,fire,0.78
2026-03-11 10:55:43,fire,0.88
2026-03-11 10:55:44,fire,0.78
2026-03-11 10:55:45,fire,0.97
2026-03-11 10:55:46,fire,0.80
2026-03-11 10:55:47,fire,0.73
2026-03-11 10:55:48,fire,0.75
2026-03-11 10:55:50,fire,0.61
2026-03-11 10:55:51,fire,0.74
2026-03-11 10:55:52,fire,0.91
2026-03-11 10:55:54,fire,0.71
2026-03-11 10:55:55,fire,0.88
2026-03-11 10:55:56,fire,0.87
2026-03-11 10:55:57,fire,0.77
2026-03-11 10:55:59,fire,0.94
2026-03-11 10:58:45,fire,0.90
2026-03-11 10:58:47,fire,0.69
2026-03-11 10:58:49,fire,0.75
2026-03-11 10:58:53,fire,0.69
2026-03-11 10:58:54,fire,0.72
2026-03-11 11:50:47,fire,0.70
2026-03-11 11:51:31,fire,0.65
2026-03-11 11:51:31,fire,0.68
2026-03-11 11:51:32,fire,0.76
2026-03-11 11:51:33,fire,0.72
2026-03-11 11:51:34,fire,0.72
2026-03-11 11:51:35,fire,0.65
2026-03-11 11:51:35,fire,0.68
2026-03-11 11:51:36,fire,0.76
2026-03-11 11:51:37,fire,0.75
2026-03-11 11:51:38,fire,0.83
2026-03-11 11:51:38,fire,0.65
2026-03-11 11:51:41,fire,0.71
2026-03-11 11:51:41,fire,0.78
2026-03-11 11:51:42,fire,0.64
2026-03-11 11:51:43,fire,0.62
2026-03-11 11:51:44,fire,0.72
2026-03-11 11:51:44,fire,0.66
2026-03-11 11:51:45,fire,0.69
2026-03-11 11:51:45,fire,0.66
2026-03-11 11:51:45,fire,0.65
2026-03-11 11:51:46,fire,0.62
2026-03-11 11:51:46,fire,0.65
2026-03-11 11:51:47,fire,0.79
2026-03-11 11:51:47,fire,0.74
2026-03-11 11:51:49,fire,0.62
2026-03-11 11:51:50,fire,0.63
2026-03-11 11:51:51,fire,0.62
2026-03-11 11:51:53,fire,0.62
2026-03-11 11:51:53,fire,0.64
2026-03-11 11:51:54,fire,0.66
2026-03-11 11:51:54,fire,0.68
2026-03-11 11:51:55,fire,0.66
2026-03-11 11:51:56,fire,0.65
2026-03-11 11:51:58,fire,0.74
2026-03-11 11:52:00,fire,0.68
2026-03-11 11:52:00,fire,0.85
2026-03-11 11:52:01,fire,0.64
2026-03-11 11:52:02,fire,0.68
2026-03-11 11:52:02,fire,0.93
2026-03-11 11:52:03,fire,0.61
2026-03-11 11:52:03,fire,0.68
2026-03-11 11:52:04,fire,0.62
2026-03-11 11:52:05,fire,0.69
2026-03-11 11:52:05,fire,0.63
2026-03-11 11:52:06,fire,0.64
2026-03-11 11:52:06,fire,0.74
2026-03-11 11:52:07,fire,0.70
2026-03-11 11:52:08,fire,0.71
2026-03-11 11:52:08,fire,0.63
2026-03-11 11:52:09,fire,0.61
2026-03-11 11:52:09,fire,0.62
2026-03-11 11:52:10,fire,0.65
2026-03-11 11:52:10,fire,0.67
2026-03-11 11:52:11,fire,0.67
2026-03-11 11:52:11,fire,0.63
2026-03-11 11:52:12,fire,0.71
2026-03-11 11:52:12,fire,0.63
2026-03-11 11:52:13,fire,0.69
2026-03-11 11:52:13,fire,0.69
2026-03-11 11:52:16,fire,0.62
2026-03-11 11:52:16,fire,0.68
2026-03-11 11:52:16,fire,0.64
2026-03-11 11:52:18,fire,0.60
2026-03-11 11:52:19,fire,0.73
2026-03-11 11:52:19,fire,0.62
2026-03-11 11:52:20,fire,0.60
2026-03-11 11:52:23,fire,0.77
2026-03-11 11:52:24,fire,0.73
2026-03-11 11:52:25,fire,0.69
2026-03-11 11:52:26,fire,0.71
2026-03-11 11:52:27,fire,0.66
2026-03-11 11:52:27,fire,0.71
2026-03-11 11:52:28,fire,0.85
2026-03-11 11:52:28,fire,0.77
2026-03-11 11:52:29,fire,0.64
2026-03-11 11:52:29,fire,0.77
2026-03-11 11:52:29,fire,0.77
2026-03-11 11:52:30,fire,0.69
2026-03-11 11:52:30,fire,0.84
2026-03-11 11:52:33,fire,0.61
2026-03-11 11:52:34,fire,0.80
2026-03-11 11:52:36,fire,0.69
2026-03-11 11:52:36,fire,0.62
2026-03-11 11:52:37,fire,0.69
2026-03-11 11:52:37,fire,0.71
2026-03-11 11:52:38,fire,0.78
2026-03-11 11:52:39,fire,0.66
2026-03-11 11:52:39,fire,0.61
2026-03-11 11:52:40,fire,0.67
2026-03-11 11:52:40,fire,0.62
2026-03-11 11:52:40,fire,0.73
2026-03-11 11:52:41,fire,0.62
2026-03-11 11:52:41,fire,0.62
2026-03-11 11:52:42,fire,0.79
2026-03-11 11:52:42,fire,0.74
2026-03-11 11:52:42,fire,0.64
2026-03-11 11:52:43,fire,0.66
2026-03-11 11:52:43,fire,0.70
2026-03-11 11:52:44,fire,0.72
2026-03-11 11:52:44,fire,0.78
2026-03-11 11:52:44,fire,0.81
2026-03-11 11:52:45,fire,0.74
2026-03-11 11:52:45,fire,0.80
2026-03-11 11:52:45,fire,0.77
2026-03-11 11:52:46,fire,0.79
2026-03-11 11:52:46,fire,0.72
2026-03-11 11:52:47,fire,0.64
2026-03-11 11:52:48,fire,0.68
2026-03-11 11:52:48,fire,0.75
2026-03-11 11:52:48,fire,0.70
2026-03-11 11:52:49,fire,0.74
2026-03-11 11:52:49,fire,0.75
2026-03-11 11:52:50,fire,0.72
2026-03-11 11:52:50,fire,0.71
2026-03-11 11:52:50,fire,0.81
2026-03-11 11:52:51,fire,0.76
2026-03-11 11:52:51,fire,0.77
2026-03-11 11:52:52,fire,0.94
2026-03-11 11:52:52,fire,0.77
2026-03-11 11:52:52,fire,0.74
2026-03-11 11:52:53,fire,0.70
2026-03-11 11:52:53,fire,0.73
2026-03-11 11:52:53,fire,0.72
2026-03-11 11:52:54,fire,0.73
2026-03-11 11:52:54,fire,0.70
2026-03-11 11:52:55,fire,0.83
2026-03-11 11:52:55,fire,0.77
2026-03-11 11:52:55,fire,0.75
2026-03-11 11:52:56,fire,0.73
2026-03-11 11:52:56,fire,0.72
2026-03-11 11:52:57,fire,0.72
2026-03-11 11:52:57,fire,0.74
2026-03-11 11:52:57,fire,0.76
2026-03-11 11:52:58,fire,0.75
2026-03-11 11:52:58,fire,0.78
2026-03-11 11:52:59,fire,0.78
2026-03-11 11:52:59,fire,0.71
2026-03-11 11:53:00,fire,0.65
2026-03-11 11:53:00,fire,0.67
2026-03-11 11:53:01,fire,0.69
2026-03-11 11:53:01,fire,0.74
2026-03-11 11:53:01,fire,0.74
2026-03-11 11:53:02,fire,0.70
2026-03-11 11:53:02,fire,0.64
2026-03-11 11:53:02,fire,0.66
2026-03-11 11:53:03,fire,0.68
2026-03-11 11:53:03,fire,0.68
2026-03-11 11:53:04,fire,0.67
2026-03-11 11:53:05,fire,0.68
2026-03-11 11:53:06,fire,0.79
2026-03-11 11:53:07,fire,0.83
2026-03-11 11:53:07,fire,0.67
2026-03-11 11:53:08,fire,0.72
2026-03-11 11:53:09,fire,0.70
2026-03-11 11:53:11,fire,0.69
2026-03-11 11:53:11,fire,0.66
2026-03-11 11:53:12,fire,0.76
2026-03-11 11:53:12,fire,0.74
2026-03-11 11:53:13,fire,0.60
2026-03-11 11:53:13,fire,0.65
2026-03-11 11:53:14,fire,0.62
2026-03-11 11:53:14,fire,0.64
2026-03-11 11:53:15,fire,0.63
2026-03-11 11:53:16,fire,0.63
2026-03-11 11:53:16,fire,0.69
2026-03-11 11:53:17,fire,0.61
2026-03-11 11:53:17,fire,0.79
2026-03-11 11:53:18,fire,0.92
2026-03-11 11:53:20,fire,0.65
2026-03-11 11:53:20,fire,0.75
2026-03-11 11:53:21,fire,0.76
2026-03-11 11:53:22,fire,0.90
2026-03-11 11:53:22,fire,0.94
2026-03-11 11:53:23,fire,0.70
2026-03-11 11:53:23,fire,0.82
2026-03-11 11:53:24,fire,0.77
2026-03-11 11:53:25,fire,0.72
2026-03-11 11:53:25,fire,0.61
2026-03-11 11:53:26,fire,0.63
2026-03-11 11:53:28,fire,0.81
2026-03-11 11:53:28,fire,0.76
2026-03-11 11:53:29,fire,0.79
2026-03-11 11:53:29,fire,0.87
2026-03-11 11:53:29,fire,0.89
2026-03-11 11:53:33,fire,0.90
2026-03-11 11:53:34,fire,0.97
2026-03-11 11:53:34,fire,0.73
2026-03-11 11:53:36,fire,0.75
2026-03-11 11:53:36,fire,0.67
2026-03-11 11:53:37,fire,0.79
2026-03-11 11:53:37,fire,0.69
2026-03-11 11:53:38,fire,0.83
2026-03-11 11:53:38,fire,0.88
2026-03-11 11:53:39,fire,0.87
2026-03-11 11:53:39,fire,0.69
2026-03-11 11:53:40,fire,0.69
2026-03-11 11:53:41,fire,0.66
2026-03-11 11:53:41,fire,0.64
2026-03-11 11:53:42,fire,0.63
2026-03-11 11:53:42,fire,0.68
2026-03-11 11:53:42,fire,0.67
2026-03-11 11:53:43,fire,0.63
2026-03-11 11:53:43,fire,0.71
2026-03-11 11:53:44,fire,0.61
2026-03-11 11:53:44,fire,0.63
2026-03-11 11:53:44,fire,0.61
2026-03-11 11:53:45,fire,0.84
2026-03-11 11:53:45,fire,0.90
2026-03-11 11:53:46,fire,0.83
2026-03-11 11:53:46,fire,0.83
2026-03-11 11:53:47,fire,0.88
2026-03-11 11:53:47,fire,0.87
2026-03-11 11:53:47,fire,0.92
2026-03-11 11:53:48,fire,0.94
2026-03-11 11:53:48,fire,0.84
2026-03-11 11:53:49,fire,0.84
2026-03-11 11:53:49,fire,0.83
2026-03-11 11:53:49,fire,0.85
2026-03-11 11:53:50,fire,0.77
2026-03-11 11:53:50,fire,0.69
2026-03-11 11:53:50,fire,0.90
2026-03-11 11:53:51,fire,0.76
2026-03-11 11:53:51,fire,0.79
2026-03-11 11:53:52,fire,0.83
2026-03-11 11:53:52,fire,0.77
2026-03-11 11:53:53,fire,0.71
2026-03-11 11:53:53,fire,0.71
2026-03-11 11:53:53,fire,0.69
2026-03-11 11:53:54,fire,0.63
2026-03-11 11:53:54,fire,0.71
2026-03-11 11:53:55,fire,0.71
2026-03-11 11:53:55,fire,0.66
2026-03-11 11:53:55,fire,0.74
2026-03-11 11:53:56,fire,0.82
2026-03-11 11:53:56,fire,0.68
2026-03-11 11:53:57,fire,0.72
2026-03-11 11:53:57,fire,0.75
2026-03-11 11:53:58,fire,0.89
2026-03-11 11:53:58,fire,0.79
2026-03-11 11:53:59,fire,0.78
2026-03-11 11:53:59,fire,0.78
2026-03-11 11:53:59,fire,0.67
2026-03-11 11:54:00,fire,0.79
2026-03-11 11:54:00,fire,0.87
2026-03-11 11:54:01,fire,0.88
2026-03-11 11:54:01,fire,0.80
2026-03-11 11:54:01,fire,0.91
2026-03-11 11:54:02,fire,0.91
2026-03-11 11:54:02,fire,0.88
2026-03-11 11:54:03,fire,0.65
2026-03-11 11:54:03,fire,0.71
2026-03-11 11:54:04,fire,0.71
2026-03-11 11:54:04,fire,0.68
2026-03-11 11:54:05,fire,0.82
2026-03-11 11:54:05,fire,0.70
2026-03-11 11:54:06,fire,0.73
2026-03-11 11:54:06,fire,0.72
2026-03-11 11:54:06,fire,0.62
2026-03-11 11:54:07,fire,0.67
2026-03-11 11:54:08,fire,0.70
2026-03-11 11:54:08,fire,0.68
2026-03-11 11:54:08,fire,0.61
2026-03-11 11:54:09,fire,0.77
2026-03-11 11:54:10,fire,0.83
2026-03-11 11:54:11,fire,0.76
2026-03-11 11:54:11,fire,0.78
2026-03-11 11:54:12,fire,0.92
2026-03-11 11:54:12,fire,0.63
2026-03-11 11:54:12,fire,0.70
2026-03-11 11:54:13,fire,0.67
2026-03-11 11:54:13,fire,0.67
2026-03-11 11:54:14,fire,0.76
2026-03-11 11:54:17,fire,0.63
2026-03-11 11:54:17,fire,0.67
2026-03-11 11:54:18,fire,0.61
2026-03-11 11:54:21,fire,0.69
2026-03-11 11:54:24,fire,0.62
2026-03-11 11:54:25,fire,0.60
2026-03-11 11:54:25,fire,0.60
2026-03-11 11:54:26,fire,0.61
2026-03-11 11:54:29,fire,0.70
2026-03-11 11:54:30,fire,0.80
2026-03-11 11:54:31,fire,0.78
2026-03-11 11:54:31,fire,0.75
2026-03-11 11:54:31,fire,0.70
2026-03-11 11:54:32,fire,0.82
2026-03-11 11:54:32,fire,0.66
2026-03-11 11:54:33,fire,0.84
2026-03-11 11:54:33,fire,0.76
2026-03-11 11:54:34,fire,0.68
2026-03-11 11:54:34,fire,0.66
2026-03-11 11:54:35,fire,0.65
2026-03-11 11:54:35,fire,0.67
2026-03-11 11:54:36,fire,0.71
2026-03-11 11:54:36,fire,0.71
2026-03-11 11:54:37,fire,0.93
2026-03-11 11:54:37,fire,0.79
2026-03-11 11:54:37,fire,0.79
2026-03-11 11:54:38,fire,0.69
2026-03-11 11:54:38,fire,0.71
2026-03-11 11:54:39,fire,0.77
2026-03-11 11:54:39,fire,0.72
2026-03-11 11:54:40,fire,0.73
2026-03-11 11:54:40,fire,0.83
2026-03-11 11:54:40,fire,0.80
2026-03-11 11:54:41,fire,0.91
2026-03-11 11:54:41,fire,0.85
2026-03-11 11:54:42,fire,0.82
2026-03-11 11:54:42,fire,0.75
2026-03-11 11:54:42,fire,0.75
2026-03-11 11:54:43,fire,0.83
2026-03-11 11:54:43,fire,0.81
2026-03-11 11:54:44,fire,0.96
2026-03-11 11:54:44,fire,0.77
2026-03-11 11:54:44,fire,0.90
2026-03-11 11:54:45,fire,0.81
2026-03-11 11:54:45,fire,0.81
2026-03-11 11:54:46,fire,0.86
2026-03-11 11:54:46,fire,0.86
2026-03-11 11:54:47,fire,0.82
2026-03-11 11:54:47,fire,0.86
2026-03-11 11:54:48,fire,0.84
2026-03-11 11:54:48,fire,0.92
2026-03-11 11:54:49,fire,0.85
2026-03-11 11:54:49,fire,0.92
2026-03-11 11:54:49,fire,0.93
2026-03-11 11:54:50,fire,0.91
2026-03-11 11:54:50,fire,0.84
2026-03-11 11:54:51,fire,0.86
2026-03-11 11:54:51,fire,0.86
2026-03-11 11:54:52,fire,0.89
2026-03-11 11:54:52,fire,0.69
2026-03-11 11:54:53,fire,0.70
2026-03-11 11:54:53,fire,0.67
2026-03-11 11:54:54,fire,0.64
2026-03-11 11:54:54,fire,0.63
2026-03-11 11:54:55,fire,0.87
2026-03-11 11:54:55,fire,0.83
2026-03-11 11:54:56,fire,0.79
2026-03-11 11:54:57,fire,0.75
2026-03-11 11:54:58,fire,0.84
2026-03-11 11:54:59,fire,0.87
2026-03-11 11:55:00,fire,0.99
2026-03-11 11:55:00,fire,0.90
2026-03-11 11:55:01,fire,0.96
2026-03-11 11:55:01,fire,0.80
2026-03-11 11:55:02,fire,0.62
2026-03-11 11:55:03,fire,0.75
2026-03-11 11:55:03,fire,0.79
2026-03-11 11:55:04,fire,0.64
2026-03-11 11:55:04,fire,0.62
2026-03-11 11:55:05,fire,0.65
2026-03-11 11:55:05,fire,0.65
2026-03-11 11:55:06,fire,0.65
2026-03-11 11:55:07,fire,0.61
2026-03-11 11:55:07,fire,0.63
2026-03-11 11:55:08,fire,0.64
2026-03-11 11:55:09,fire,0.61
2026-03-11 11:55:09,fire,0.63
2026-03-11 11:55:10,fire,0.63
2026-03-11 11:55:10,fire,0.69
2026-03-11 11:55:11,fire,0.61
2026-03-11 11:55:11,fire,0.66
2026-03-11 11:55:12,fire,0.63
2026-03-11 11:55:12,fire,0.67
2026-03-11 11:55:13,fire,0.81
2026-03-11 11:55:13,fire,0.62
2026-03-11 11:55:14,fire,0.61
2026-03-11 11:55:14,fire,0.91
2026-03-11 11:55:15,fire,0.61
2026-03-11 11:55:16,fire,0.62
2026-03-11 11:55:16,fire,0.89
2026-03-11 11:55:17,fire,0.75
2026-03-11 11:55:17,fire,0.66
2026-03-11 11:55:18,fire,0.69
2026-03-11 11:55:18,fire,0.92
2026-03-11 11:55:18,fire,0.62
2026-03-11 11:55:19,fire,0.61
2026-03-11 11:55:19,fire,0.61
2026-03-11 11:55:20,fire,0.61
2026-03-11 11:55:21,fire,0.60
2026-03-11 11:55:21,fire,0.81
2026-03-11 11:55:23,fire,0.62
2026-03-11 11:55:26,fire,0.66
2026-03-11 11:55:27,fire,0.67
2026-03-11 11:55:28,fire,0.71
2026-03-11 11:55:29,fire,0.62
2026-03-11 11:55:29,fire,0.62
2026-03-11 11:55:30,fire,0.63
2026-03-11 11:55:30,fire,0.89
2026-03-11 11:55:30,fire,0.77
2026-03-11 11:55:31,fire,0.64
2026-03-11 11:55:32,fire,0.69
2026-03-11 11:55:32,fire,0.73
2026-03-11 11:55:33,fire,0.84
2026-03-11 11:55:33,fire,0.71
2026-03-11 11:55:33,fire,0.64
2026-03-11 11:55:34,fire,0.69
2026-03-11 11:55:34,fire,0.78
2026-03-11 11:55:35,fire,0.97
2026-03-11 11:55:35,fire,0.91
2026-03-11 11:55:36,fire,0.78
2026-03-11 11:55:36,fire,0.72
2026-03-11 11:55:37,fire,0.65
2026-03-11 11:55:37,fire,0.74
2026-03-11 11:55:38,fire,0.67
2026-03-11 11:55:38,fire,0.62
2026-03-11 11:55:38,fire,0.65
2026-03-11 11:55:39,fire,0.66
2026-03-11 11:55:40,fire,0.74
2026-03-11 11:55:40,fire,0.64
2026-03-11 11:55:40,fire,0.81
2026-03-11 11:55:41,fire,0.80
2026-03-11 11:55:41,fire,0.78
2026-03-11 11:55:42,fire,0.84
2026-03-11 11:55:42,fire,0.95
2026-03-11 11:55:42,fire,0.98
2026-03-11 11:55:43,fire,0.86
2026-03-11 11:55:43,fire,0.92
2026-03-11 11:55:44,fire,0.98
2026-03-11 11:55:44,fire,0.89
2026-03-11 11:55:45,fire,0.97
2026-03-11 11:55:45,fire,0.66
2026-03-11 11:55:46,fire,0.93
2026-03-11 11:55:46,fire,0.73
2026-03-11 11:55:47,fire,0.78
2026-03-11 11:55:47,fire,0.78
2026-03-11 11:55:49,fire,0.91
2026-03-11 11:55:50,fire,0.95
2026-03-11 11:55:50,fire,0.86
2026-03-11 11:55:51,fire,0.92
2026-03-11 11:55:52,fire,0.74
2026-03-11 11:55:52,fire,0.84
2026-03-11 11:55:53,fire,0.85
2026-03-11 11:55:54,fire,0.79
2026-03-11 11:55:54,fire,0.96
2026-03-11 11:55:55,fire,0.90
2026-03-11 11:55:55,fire,0.96
2026-03-11 11:55:56,fire,0.68
2026-03-11 11:55:56,fire,0.85
2026-03-11 11:55:57,fire,0.87
2026-03-11 11:55:57,fire,0.79
2026-03-11 11:55:57,fire,0.90
2026-03-11 11:55:58,fire,0.81
2026-03-11 11:55:58,fire,0.68
2026-03-11 11:55:58,fire,0.69
2026-03-11 11:55:59,fire,0.67
2026-03-11 11:55:59,fire,0.70
2026-03-11 11:56:00,fire,0.65
2026-03-11 11:56:01,fire,0.69
2026-03-11 11:56:01,fire,0.68
2026-03-11 11:56:01,fire,0.67
2026-03-11 11:56:02,fire,0.70
2026-03-11 11:56:02,fire,0.70
2026-03-11 11:56:03,fire,0.65
2026-03-11 11:56:03,fire,0.66
2026-03-11 11:56:04,fire,0.72
2026-03-11 11:56:04,fire,0.70
2026-03-11 11:56:04,fire,0.67
2026-03-11 11:56:05,fire,0.63
2026-03-11 11:56:09,fire,0.67
2026-03-11 11:56:09,fire,0.70
2026-03-11 11:56:13,fire,0.77
2026-03-11 11:56:14,fire,0.77
2026-03-11 11:56:15,fire,0.96
2026-03-11 11:56:16,fire,0.98
2026-03-11 11:56:17,fire,0.98
2026-03-11 11:56:18,fire,0.98
2026-03-11 11:56:18,fire,0.98
2026-03-11 11:56:19,fire,0.97
2026-03-11 11:56:19,fire,0.98
2026-03-11 11:56:20,fire,0.65
2026-03-11 11:56:21,fire,0.85
2026-03-11 11:56:21,fire,0.84
2026-03-11 11:56:22,fire,0.88
2026-03-11 11:56:22,fire,0.92
2026-03-11 11:56:23,fire,0.93
2026-03-11 11:56:23,fire,0.99
2026-03-11 11:56:24,fire,0.99
2026-03-11 11:56:24,fire,0.97
2026-03-11 11:56:25,fire,0.91
2026-03-11 11:56:25,fire,0.89
2026-03-11 11:56:26,fire,0.92
2026-03-11 11:56:26,fire,0.98
2026-03-11 11:56:27,fire,0.79
2026-03-11 11:56:28,fire,0.95
2026-03-11 11:56:29,fire,0.87
2026-03-11 11:56:29,fire,0.89
2026-03-11 11:56:30,fire,0.93
2026-03-11 11:56:30,fire,0.88
2026-03-11 11:56:31,fire,0.97
2026-03-11 11:56:31,fire,0.99
2026-03-11 11:56:31,fire,0.94
2026-03-11 11:56:32,fire,0.97
2026-03-11 11:56:32,fire,0.64
2026-03-11 11:56:33,fire,0.94
2026-03-11 11:56:33,fire,0.90
2026-03-11 11:56:33,fire,0.83
2026-03-11 11:56:34,fire,0.63
2026-03-11 11:56:34,fire,0.85
2026-03-11 11:56:35,fire,0.90
2026-03-11 11:56:36,fire,0.94
2026-03-11 11:56:36,fire,0.95
2026-03-11 11:56:36,fire,0.94
2026-03-11 11:56:37,fire,0.97
2026-03-11 11:56:37,fire,0.99
2026-03-11 11:56:38,fire,0.98
2026-03-11 11:56:38,fire,0.97
2026-03-11 11:56:38,fire,0.90
2026-03-11 11:56:39,fire,0.93
2026-03-11 11:56:39,fire,0.99
2026-03-11 11:56:40,fire,0.93
2026-03-11 11:56:40,fire,0.84
2026-03-11 11:56:41,fire,0.98
2026-03-11 11:56:41,fire,0.73
2026-03-11 11:56:41,fire,0.96
2026-03-11 11:56:42,fire,0.82
2026-03-11 11:56:42,fire,0.63
2026-03-11 11:56:43,fire,0.74
2026-03-11 11:56:44,fire,0.95
2026-03-11 11:56:44,fire,0.71
2026-03-11 11:56:44,fire,0.71
2026-03-11 11:56:45,fire,0.89
2026-03-11 11:56:45,fire,0.63
2026-03-11 11:56:46,fire,0.97
2026-03-11 11:56:46,fire,0.93
2026-03-11 11:56:47,fire,0.83
2026-03-11 11:56:47,fire,0.65
2026-03-11 11:56:48,fire,0.89
2026-03-11 11:56:48,fire,0.73
2026-03-11 11:56:49,fire,0.74
2026-03-11 11:56:49,fire,0.69
2026-03-11 11:56:49,fire,0.82
2026-03-11 11:56:50,fire,0.69
2026-03-11 11:56:50,fire,0.76
2026-03-11 11:56:51,fire,0.74
2026-03-11 11:56:51,fire,0.91
2026-03-11 11:56:52,fire,0.83
2026-03-11 11:56:52,fire,0.63
2026-03-11 11:56:53,fire,0.82
2026-03-11 11:56:53,fire,0.66
2026-03-11 11:56:54,fire,0.87
2026-03-11 11:56:54,fire,0.64
2026-03-11 11:56:55,fire,0.75
2026-03-11 11:56:55,fire,0.87
2026-03-11 11:56:56,fire,0.71
2026-03-11 11:56:56,fire,0.75
2026-03-11 11:56:57,fire,0.71
2026-03-11 11:56:57,fire,0.66
2026-03-11 11:56:59,fire,0.61
2026-03-11 11:56:59,fire,0.86
2026-03-11 11:57:00,fire,0.61
2026-03-11 11:57:01,fire,0.73
2026-03-11 11:57:01,fire,0.69
2026-03-11 11:57:02,fire,0.69
2026-03-11 11:57:02,fire,0.67
2026-03-11 11:57:03,fire,0.60
2026-03-11 11:57:03,fire,0.73
2026-03-11 11:57:04,fire,0.79
2026-03-11 11:57:04,fire,0.64
2026-03-11 11:57:05,fire,0.91
2026-03-11 11:57:05,fire,0.86
2026-03-11 11:57:06,fire,0.61
2026-03-11 11:57:06,fire,0.69
2026-03-11 11:57:06,fire,0.73
2026-03-11 11:57:07,fire,0.64
2026-03-11 11:57:07,fire,0.87
2026-03-11 11:57:08,fire,0.93
2026-03-11 11:57:08,fire,0.67
2026-03-11 11:57:08,fire,0.93
2026-03-11 11:57:09,fire,0.81
2026-03-11 11:57:09,fire,0.81
2026-03-11 11:57:10,fire,0.95
2026-03-11 11:57:10,fire,0.95
2026-03-11 11:57:10,fire,0.93
2026-03-11 11:57:11,fire,0.87
2026-03-11 11:57:11,fire,0.82
2026-03-11 11:57:12,fire,0.76
2026-03-11 11:57:12,fire,0.75
2026-03-11 11:57:13,fire,0.67
2026-03-11 11:57:13,fire,0.71
2026-03-11 11:57:13,fire,0.60
2026-03-11 11:57:14,fire,0.71
2026-03-11 11:57:14,fire,0.80
2026-03-11 11:57:15,fire,0.75
2026-03-11 11:57:17,fire,0.63
2026-03-11 11:57:17,fire,0.67
